230.564307 	111.145136 	-9.435693 	-8.854864
229.528770 	101.636568 	-10.471230 	-18.363432
230.895353 	112.330455 	-9.104647 	-7.669545
226.000616 	112.022900 	-13.999384 	-7.977100
215.277703 	154.217381 	-24.722297 	34.217381
227.547978 	116.784148 	-12.452022 	-3.215852
227.673475 	142.529960 	-12.326525 	22.529960
228.621658 	165.138654 	-11.378342 	45.138654
226.781753 	138.038439 	-13.218247 	18.038439
228.749510 	134.662010 	-11.250490 	14.662010
225.119430 	134.324035 	-14.880570 	14.324035
228.183699 	141.701544 	-11.816301 	21.701544
228.909792 	123.492662 	-11.090208 	3.492662
228.768803 	130.301719 	-11.231197 	10.301719
228.731540 	115.939390 	-11.268460 	-4.060610
231.220516 	154.323477 	-8.779484 	34.323477
227.205811 	202.392455 	-12.794189 	82.392455
232.726323 	111.516034 	-7.273677 	-8.483966
213.024349 	143.523380 	-26.975651 	23.523380
229.163474 	140.301061 	-10.836526 	20.301061
229.208114 	137.057023 	-10.791886 	17.057023
228.882972 	111.004927 	-11.117028 	-8.995073
226.907200 	123.507218 	-13.092800 	3.507218
231.429959 	102.635420 	-8.570041 	-17.364580
229.047017 	113.310346 	-10.952983 	-6.689654
232.324564 	162.172244 	-7.675436 	42.172244
228.166869 	122.048567 	-11.833131 	2.048567
227.777279 	113.094033 	-12.222721 	-6.905967
229.165013 	122.172709 	-10.834987 	2.172709
215.833764 	102.493411 	-24.166236 	-17.506589
226.185148 	74.307045 	-13.814852 	-45.692955
227.755624 	118.863772 	-12.244376 	-1.136228
227.192361 	134.575313 	-12.807639 	14.575313
228.146066 	115.061212 	-11.853934 	-4.938788
229.898201 	105.443159 	-10.101799 	-14.556841
227.466465 	93.715084 	-12.533535 	-26.284916
231.210988 	111.667589 	-8.789012 	-8.332411
228.882747 	120.320972 	-11.117253 	0.320972
229.984895 	135.548709 	-10.015105 	15.548709
228.427017 	90.851043 	-11.572983 	-29.148957
227.849936 	117.352138 	-12.150064 	-2.647862
228.383309 	129.466236 	-11.616691 	9.466236
230.443512 	105.205074 	-9.556488 	-14.794926
230.057860 	117.573762 	-9.942140 	-2.426238
231.427960 	141.137243 	-8.572040 	21.137243
227.928297 	122.832957 	-12.071703 	2.832957
227.933597 	99.182709 	-12.066403 	-20.817291
228.758267 	118.067220 	-11.241733 	-1.932780
206.325683 	138.395515 	-33.674317 	18.395515
234.594678 	96.744462 	-5.405322 	-23.255538
