173.650046 	77.543888 	-6.349954 	17.543888
173.734981 	77.417483 	-6.265019 	17.417483
173.475222 	76.863024 	-6.524778 	16.863024
173.847634 	79.824101 	-6.152366 	19.824101
173.796002 	79.001327 	-6.203998 	19.001327
173.886025 	79.393491 	-6.113975 	19.393491
173.762292 	80.261517 	-6.237708 	20.261517
173.558202 	77.062955 	-6.441798 	17.062955
173.399009 	76.233690 	-6.600991 	16.233690
173.262404 	76.026723 	-6.737596 	16.026723
173.285105 	71.850034 	-6.714895 	11.850034
173.580350 	77.755951 	-6.419650 	17.755951
173.821191 	78.679665 	-6.178809 	18.679665
173.731227 	78.211610 	-6.268773 	18.211610
173.511047 	77.685421 	-6.488953 	17.685421
173.714636 	78.020258 	-6.285364 	18.020258
173.533023 	76.047005 	-6.466977 	16.047005
173.815897 	77.556846 	-6.184103 	17.556846
174.097935 	80.644806 	-5.902065 	20.644806
173.401629 	78.027343 	-6.598371 	18.027343
173.994497 	79.722428 	-6.005503 	19.722428
174.111825 	81.417364 	-5.888175 	21.417364
174.003413 	79.867777 	-5.996587 	19.867777
173.727952 	77.760421 	-6.272048 	17.760421
173.708333 	78.196616 	-6.291667 	18.196616
173.535216 	78.372473 	-6.464784 	18.372473
173.807191 	79.150967 	-6.192809 	19.150967
173.978272 	80.688205 	-6.021728 	20.688205
173.797585 	78.591891 	-6.202415 	18.591891
174.006036 	76.775597 	-5.993964 	16.775597
173.525469 	77.788442 	-6.474531 	17.788442
173.491505 	79.344845 	-6.508495 	19.344845
173.537104 	76.124562 	-6.462896 	16.124562
173.927663 	79.723534 	-6.072337 	19.723534
174.186798 	79.935697 	-5.813202 	19.935697
174.281350 	80.916993 	-5.718650 	20.916993
173.965113 	81.156519 	-6.034887 	21.156519
174.011987 	81.385534 	-5.988013 	21.385534
173.576587 	78.157676 	-6.423413 	18.157676
174.189400 	79.123933 	-5.810600 	19.123933
174.064130 	81.350732 	-5.935870 	21.350732
174.152228 	78.305763 	-5.847772 	18.305763
173.835914 	79.800556 	-6.164086 	19.800556
174.144945 	79.379828 	-5.855055 	19.379828
173.629652 	79.077582 	-6.370348 	19.077582
173.667690 	79.085381 	-6.332310 	19.085381
174.372770 	80.320293 	-5.627230 	20.320293
174.150170 	82.631007 	-5.849830 	22.631007
174.178514 	79.834040 	-5.821486 	19.834040
173.774349 	79.797280 	-6.225651 	19.797280
