109.341211 	185.427298 	-10.658789 	5.427298
108.830479 	184.791941 	-11.169521 	4.791941
109.994189 	189.391847 	-10.005811 	9.391847
113.565961 	186.401801 	-6.434039 	6.401801
111.321787 	185.138791 	-8.678213 	5.138791
113.926845 	188.844883 	-6.073155 	8.844883
119.986084 	186.307217 	-0.013916 	6.307217
110.951596 	185.484423 	-9.048404 	5.484423
107.571128 	189.364513 	-12.428872 	9.364513
113.333293 	185.207569 	-6.666707 	5.207569
116.211204 	185.752411 	-3.788796 	5.752411
113.377789 	184.633521 	-6.622211 	4.633521
111.499974 	184.883958 	-8.500026 	4.883958
115.814703 	187.129011 	-4.185297 	7.129011
66.577064 	185.598671 	-53.422936 	5.598671
112.732800 	184.763909 	-7.267200 	4.763909
110.084991 	184.481239 	-9.915009 	4.481239
116.382844 	185.746727 	-3.617156 	5.746727
115.353799 	187.157821 	-4.646201 	7.157821
115.616689 	185.811726 	-4.383311 	5.811726
28.542041 	186.964656 	-91.457959 	6.964656
131.429568 	186.053345 	11.429568 	6.053345
129.914213 	187.217718 	9.914213 	7.217718
113.910501 	187.127294 	-6.089499 	7.127294
111.200115 	186.310074 	-8.799885 	6.310074
111.688187 	186.115740 	-8.311813 	6.115740
111.815083 	186.261647 	-8.184917 	6.261647
133.525896 	186.637196 	13.525896 	6.637196
120.902894 	185.720570 	0.902894 	5.720570
138.372375 	185.902091 	18.372375 	5.902091
113.792601 	187.458839 	-6.207399 	7.458839
117.512316 	186.470672 	-2.487684 	6.470672
123.903640 	186.054413 	3.903640 	6.054413
124.151747 	187.886199 	4.151747 	7.886199
115.100548 	186.637502 	-4.899452 	6.637502
131.640460 	186.765979 	11.640460 	6.765979
117.492810 	187.319730 	-2.507190 	7.319730
99.776894 	186.478594 	-20.223106 	6.478594
133.154928 	186.298356 	13.154928 	6.298356
114.727557 	187.894311 	-5.272443 	7.894311
116.025791 	185.866474 	-3.974209 	5.866474
116.801034 	185.414335 	-3.198966 	5.414335
113.381583 	185.154770 	-6.618417 	5.154770
109.474399 	185.729432 	-10.525601 	5.729432
115.910209 	190.126305 	-4.089791 	10.126305
116.114949 	186.266507 	-3.885051 	6.266507
114.553050 	184.950606 	-5.446950 	4.950606
112.602180 	185.809492 	-7.397820 	5.809492
116.832402 	185.375982 	-3.167598 	5.375982
115.865435 	185.635745 	-4.134565 	5.635745
