229.288223 	246.049399 	-10.711777 	6.049399
233.958572 	257.861418 	-6.041428 	17.861418
235.282856 	252.708904 	-4.717144 	12.708904
232.432931 	192.404016 	-7.567069 	-47.595984
233.873519 	238.436430 	-6.126481 	-1.563570
233.673580 	245.709054 	-6.326420 	5.709054
233.869850 	253.319793 	-6.130150 	13.319793
234.140161 	251.276436 	-5.859839 	11.276436
234.400449 	260.825987 	-5.599551 	20.825987
234.775902 	249.058306 	-5.224098 	9.058306
233.713053 	247.293266 	-6.286947 	7.293266
235.572108 	249.901334 	-4.427892 	9.901334
233.669291 	251.363659 	-6.330709 	11.363659
232.558458 	246.880750 	-7.441542 	6.880750
233.748769 	246.642256 	-6.251231 	6.642256
236.269950 	240.360144 	-3.730050 	0.360144
231.903578 	254.728238 	-8.096422 	14.728238
188.367399 	257.605249 	-51.632601 	17.605249
