177.365379 	107.564411 	-2.634621 	47.564411
176.770892 	86.808701 	-3.229108 	26.808701
176.865010 	11.783552 	-3.134990 	-48.216448
176.852979 	81.745233 	-3.147021 	21.745233
176.666900 	86.679541 	-3.333100 	26.679541
177.169413 	23.923647 	-2.830587 	-36.076353
176.674200 	99.919636 	-3.325800 	39.919636
177.064874 	87.405288 	-2.935126 	27.405288
177.091060 	87.861952 	-2.908940 	27.861952
176.307410 	85.691755 	-3.692590 	25.691755
176.282838 	32.876749 	-3.717162 	-27.123251
176.901778 	116.578528 	-3.098222 	56.578528
177.163636 	87.581668 	-2.836364 	27.581668
176.934457 	85.979709 	-3.065543 	25.979709
177.414428 	116.267761 	-2.585572 	56.267761
176.696059 	13.640259 	-3.303941 	-46.359741
177.240304 	86.915934 	-2.759696 	26.915934
177.746946 	31.609375 	-2.253054 	-28.390625
176.700436 	128.646886 	-3.299564 	68.646886
177.451402 	15.830254 	-2.548598 	-44.169746
177.521051 	86.985464 	-2.478949 	26.985464
176.612253 	86.577757 	-3.387747 	26.577757
177.404491 	86.281530 	-2.595509 	26.281530
177.648125 	108.373766 	-2.351875 	48.373766
177.474434 	120.678751 	-2.525566 	60.678751
176.937079 	104.989147 	-3.062921 	44.989147
177.220311 	79.309879 	-2.779689 	19.309879
176.954997 	14.294076 	-3.045003 	-45.705924
176.881092 	21.032579 	-3.118908 	-38.967421
177.587558 	117.722892 	-2.412442 	57.722892
177.275895 	24.048533 	-2.724105 	-35.951467
177.040825 	87.427944 	-2.959175 	27.427944
177.034105 	88.302526 	-2.965895 	28.302526
177.369458 	86.065235 	-2.630542 	26.065235
177.511983 	85.512170 	-2.488017 	25.512170
177.297002 	86.390105 	-2.702998 	26.390105
176.692165 	115.995690 	-3.307835 	55.995690
177.396499 	29.021599 	-2.603501 	-30.978401
176.728389 	86.452905 	-3.271611 	26.452905
177.264790 	88.223114 	-2.735210 	28.223114
177.604187 	113.719334 	-2.395813 	53.719334
176.935473 	86.664758 	-3.064527 	26.664758
176.917270 	35.102649 	-3.082730 	-24.897351
177.176298 	117.053837 	-2.823702 	57.053837
176.816699 	17.990023 	-3.183301 	-42.009977
176.770304 	21.042680 	-3.229696 	-38.957320
176.699438 	107.802893 	-3.300562 	47.802893
176.771194 	86.424229 	-3.228806 	26.424229
177.607892 	86.248807 	-2.392108 	26.248807
177.612002 	34.667999 	-2.387998 	-25.332001
