24.378281 	186.524724 	-95.621719 	6.524724
146.440269 	185.521688 	26.440269 	5.521688
174.144576 	185.372071 	54.144576 	5.372071
128.277160 	183.850385 	8.277160 	3.850385
113.912849 	186.063825 	-6.087151 	6.063825
115.898417 	186.060261 	-4.101583 	6.060261
136.255585 	186.446088 	16.255585 	6.446088
179.774328 	184.776554 	59.774328 	4.776554
149.375545 	186.296769 	29.375545 	6.296769
145.207346 	186.278730 	25.207346 	6.278730
110.316166 	186.234138 	-9.683834 	6.234138
119.933377 	185.296004 	-0.066623 	5.296004
121.117623 	184.444556 	1.117623 	4.444556
159.631994 	185.195865 	39.631994 	5.195865
53.415895 	186.063195 	-66.584105 	6.063195
118.865282 	184.594055 	-1.134718 	4.594055
125.584619 	186.483137 	5.584619 	6.483137
157.810616 	186.301567 	37.810616 	6.301567
129.835505 	186.245537 	9.835505 	6.245537
24.428271 	211.368619 	-95.571729 	31.368619
152.835272 	183.914662 	32.835272 	3.914662
81.523378 	184.431838 	-38.476622 	4.431838
205.626395 	192.668493 	85.626395 	12.668493
108.443030 	184.959984 	-11.556970 	4.959984
116.565229 	184.714136 	-3.434771 	4.714136
24.760007 	183.752622 	-95.239993 	3.752622
100.246030 	183.973115 	-19.753970 	3.973115
92.646624 	184.754545 	-27.353376 	4.754545
163.360747 	168.936078 	43.360747 	-11.063922
115.357933 	183.311143 	-4.642067 	3.311143
121.375818 	183.471015 	1.375818 	3.471015
113.131492 	183.240945 	-6.868508 	3.240945
76.519055 	186.585779 	-43.480945 	6.585779
117.873125 	183.767440 	-2.126875 	3.767440
72.085282 	185.241166 	-47.914718 	5.241166
97.686770 	186.505321 	-22.313230 	6.505321
117.380199 	180.972497 	-2.619801 	0.972497
139.758894 	190.097344 	19.758894 	10.097344
120.923736 	182.957613 	0.923736 	2.957613
156.273655 	183.186653 	36.273655 	3.186653
119.820603 	184.605966 	-0.179397 	4.605966
95.107320 	185.395627 	-24.892680 	5.395627
114.144968 	182.628057 	-5.855032 	2.628057
139.352679 	192.571287 	19.352679 	12.571287
63.979868 	185.620573 	-56.020132 	5.620573
147.471097 	185.381702 	27.471097 	5.381702
115.439413 	182.905660 	-4.560587 	2.905660
151.852930 	179.073907 	31.852930 	-0.926093
69.075516 	185.061838 	-50.924484 	5.061838
102.499843 	192.515369 	-17.500157 	12.515369
