114.381811 	240.839094 	-5.618189 	0.839094
129.218169 	240.411827 	9.218169 	0.411827
128.423473 	242.924250 	8.423473 	2.924250
128.386616 	246.419002 	8.386616 	6.419002
129.342177 	243.009429 	9.342177 	3.009429
129.339471 	247.719863 	9.339471 	7.719863
126.604789 	244.107761 	6.604789 	4.107761
129.581785 	219.733674 	9.581785 	-20.266326
129.623916 	243.641898 	9.623916 	3.641898
126.270182 	245.802574 	6.270182 	5.802574
126.618000 	239.014057 	6.618000 	-0.985943
125.253450 	242.524114 	5.253450 	2.524114
129.477557 	243.257539 	9.477557 	3.257539
130.831873 	243.878901 	10.831873 	3.878901
126.310108 	246.005181 	6.310108 	6.005181
126.613467 	234.316847 	6.613467 	-5.683153
126.976888 	235.267398 	6.976888 	-4.732602
