64.798861 	67.500171 	4.798861 	7.500171
64.786380 	66.973103 	4.786380 	6.973103
65.451286 	65.726286 	5.451286 	5.726286
65.294408 	67.570257 	5.294408 	7.570257
65.799524 	65.776927 	5.799524 	5.776927
64.978817 	67.134279 	4.978817 	7.134279
64.655900 	65.641676 	4.655900 	5.641676
65.018644 	65.535493 	5.018644 	5.535493
65.209557 	67.473386 	5.209557 	7.473386
64.921857 	67.103295 	4.921857 	7.103295
65.812824 	68.313360 	5.812824 	8.313360
65.580944 	64.971627 	5.580944 	4.971627
65.014428 	66.963329 	5.014428 	6.963329
65.032889 	66.570936 	5.032889 	6.570936
65.097466 	64.872379 	5.097466 	4.872379
65.333494 	67.446453 	5.333494 	7.446453
65.257028 	66.751091 	5.257028 	6.751091
65.509655 	67.640189 	5.509655 	7.640189
